DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Delinquency Rate on Credit Card Loans,Commercial Real Estate Loans
4/7/2015,0.41,10836.83,236.22,0.2,2273000,0.12,18193.71,13035.06,3010.8,12113.2,2.96,7.6,17380.88,2.06,0.27,5.4,4910.23,2076.33,2.12,454.69
4/14/2015,0.41,10833.73,236.22,0.2,2320000,0.13,18193.71,13035.06,2943.1,12091.5,2.96,7.6,17380.88,2.06,0.27,5.4,4977.29,2095.84,2.12,454.12
4/21/2015,0.41,10856.56,236.22,0.2,2279000,0.13,18193.71,13035.06,3040.3,12034.3,2.96,7.6,17380.88,2.06,0.27,5.4,5014.1,2097.29,2.12,453.96
4/28/2015,0.41,10865.84,236.22,0.2,2254000,0.13,18193.71,13035.06,3108.6,11852.8,2.96,7.6,17380.88,2.06,0.27,5.4,5055.42,2114.76,2.12,453.57
5/5/2015,0.53,10882.95,237,0.51,2261000,0.13,18193.71,13035.06,3041.9,11898,2.5,7.5,17380.88,2.07,0.19,5.6,4939.33,2089.46,2.12,453.42
5/12/2015,0.53,10897.15,237,0.51,2253000,0.13,18193.71,13035.06,2880.4,11904.9,2.5,7.5,17380.88,2.07,0.19,5.6,4976.19,2099.12,2.12,453.01
5/19/2015,0.53,10910.19,237,0.51,2258000,0.12,18193.71,13035.06,2924.3,11919.2,2.5,7.5,17380.88,2.07,0.19,5.6,5070.03,2127.83,2.12,452.25
5/26/2015,0.53,10937.05,237,0.51,2236000,0.12,18193.71,13035.06,3031.1,11873.4,2.5,7.5,17380.88,2.07,0.19,5.6,5032.75,2104.2,2.12,451.69
6/2/2015,0.55,10949.34,237.66,0.35,2294000,0.12,18193.71,13035.06,3087.5,11932.7,2.97,7.4,17380.88,2.11,0.21,5.3,5076.52,2109.6,2.12,451.18
6/9/2015,0.55,10948.68,237.66,0.35,2250000,0.13,18193.71,13035.06,2901.8,11969.8,2.97,7.4,17380.88,2.11,0.21,5.3,5013.86,2080.15,2.12,450.56
6/16/2015,0.55,10969.7,237.66,0.35,2268000,0.14,18193.71,13035.06,2930.7,11985.5,2.97,7.4,17380.88,2.11,0.21,5.3,5055.55,2096.29,2.12,449.9
6/23/2015,0.55,10987,237.66,0.35,2265000,0.13,18193.71,13035.06,3038,11930,2.97,7.4,17380.88,2.11,0.21,5.3,5160.1,2124.2,2.12,449.27
6/30/2015,0.55,10996.55,237.66,0.35,2312000,0.08,18193.71,13035.06,3188.8,11947.4,2.97,7.4,17380.88,2.11,0.21,5.3,4986.87,2063.11,2.12,448.86
7/7/2015,0.67,10999.68,238.03,0.01,2233000,0.13,18306.96,13425.98,3026.4,12080.6,1.92,7.3,17437.08,2.14,0.18,5.2,4997.46,2081.34,2.15,448.29
7/14/2015,0.67,10987.94,238.03,0.01,2226000,0.13,18306.96,13425.98,2930.2,12035.2,1.92,7.3,17437.08,2.14,0.18,5.2,5104.89,2108.95,2.15,447.64
7/21/2015,0.67,11007.01,238.03,0.01,2267000,0.13,18306.96,13425.98,3006.3,11998.6,1.92,7.3,17437.08,2.14,0.18,5.2,5208.12,2119.21,2.15,447.23
7/28/2015,0.67,11016.68,238.03,0.01,2253000,0.14,18306.96,13425.98,3114.7,11949.6,1.92,7.3,17437.08,2.14,0.18,5.2,5089.21,2093.25,2.15,446.71
8/4/2015,0.55,11016.24,238.03,-0.14,2257000,0.14,18306.96,13425.98,3188.6,12034.7,1.64,7.3,17437.08,2.18,0.14,5.1,5105.55,2093.32,2.15,446.29
8/11/2015,0.55,11047.58,238.03,-0.14,2247000,0.15,18306.96,13425.98,2915.3,12063.6,1.64,7.3,17437.08,2.18,0.14,5.1,5036.79,2084.07,2.15,445.64
8/18/2015,0.55,11059.28,238.03,-0.14,2256000,0.15,18306.96,13425.98,2946.7,12096.8,1.64,7.3,17437.08,2.18,0.14,5.1,5059.35,2096.92,2.15,444.76
8/25/2015,0.55,11082.68,238.03,-0.14,2252000,0.15,18306.96,13425.98,3032,12041.3,1.64,7.3,17437.08,2.18,0.14,5.1,4506.49,1867.61,2.15,443.78
9/1/2015,0.51,11088.31,237.5,-0.16,2258000,0.14,18306.96,13425.98,3144,12076.4,3,7.4,17437.08,2.28,0.27,5,4636.1,1913.85,2.15,443.43
9/8/2015,0.51,11099.44,237.5,-0.16,2243000,0.14,18306.96,13425.98,2932.9,12161.1,3,7.4,17437.08,2.28,0.27,5,4811.93,1969.41,2.15,443.34
9/15/2015,0.51,11107.35,237.5,-0.16,2255000,0.14,18306.96,13425.98,2915.6,12187.3,3,7.4,17437.08,2.28,0.27,5,4860.52,1978.09,2.15,444.89
9/22/2015,0.51,11100.48,237.5,-0.16,2234000,0.14,18306.96,13425.98,3013.5,12133.7,3,7.4,17437.08,2.28,0.27,5,4756.72,1942.74,2.15,444.32
9/29/2015,0.51,11111.99,237.5,-0.16,2240000,0.13,18306.96,13425.98,3146.2,12074,3,7.4,17437.08,2.28,0.27,5,4517.32,1884.09,2.15,443.79
10/6/2015,0.53,11147.74,237.73,-0.04,2207000,0.13,18332.08,13704.44,3025.5,12171.1,2.28,7.5,17462.58,2.35,0.25,5,4748.36,1979.92,2.16,443.44
10/13/2015,0.53,11149.94,237.73,-0.04,2214000,0.13,18332.08,13704.44,2886.1,12160.6,2.28,7.5,17462.58,2.35,0.25,5,4796.61,2003.69,2.16,442.87
10/20/2015,0.53,11178.98,237.73,-0.04,2194000,0.13,18332.08,13704.44,2959.5,12167.4,2.28,7.5,17462.58,2.35,0.25,5,4880.97,2030.77,2.16,442.24
10/27/2015,0.53,11177.35,237.73,-0.04,2218000,0.12,18332.08,13704.44,3085.4,12132.9,2.28,7.5,17462.58,2.35,0.25,5,5030.15,2065.89,2.16,442.23
11/3/2015,0.67,11184.69,238.02,-0.21,2205000,0.12,18332.08,13704.44,3194.3,12249.4,2.27,7.3,17462.58,2.41,0.21,5.1,5145.13,2109.79,2.16,442.48
11/10/2015,0.67,11216.63,238.02,-0.21,2209000,0.12,18332.08,13704.44,2963.4,12291.9,2.27,7.3,17462.58,2.41,0.21,5.1,5083.24,2081.72,2.16,442.39
11/17/2015,0.67,11241.82,238.02,-0.21,2185000,0.13,18332.08,13704.44,2970.1,12323.5,2.27,7.3,17462.58,2.41,0.21,5.1,4986.02,2050.44,2.16,442.06
11/24/2015,0.67,11261.17,238.02,-0.21,2181000,0.12,18332.08,13704.44,3077.4,12270.8,2.27,7.3,17462.58,2.41,0.21,5.1,5102.81,2089.14,2.16,442.05
12/1/2015,0.65,11277.94,237.76,-0.34,2259000,0.13,18332.08,13704.44,3193.6,12304.6,1.83,7.4,17462.58,2.44,0.15,5,5156.31,2102.63,2.16,441.82
12/8/2015,0.65,11296.98,237.76,-0.34,2242000,0.13,18332.08,13704.44,2974.9,12369.4,1.83,7.4,17462.58,2.44,0.15,5,5098.24,2063.59,2.16,441.67
12/15/2015,0.65,11328.7,237.76,-0.34,2190000,0.15,18332.08,13704.44,3006.3,12406.6,1.83,7.4,17462.58,2.44,0.15,5,4995.36,2043.41,2.16,441.66
12/22/2015,0.65,11345.28,237.76,-0.34,2176000,0.36,18332.08,13704.44,3168.4,12461.7,1.83,7.4,17462.58,2.44,0.15,5,5001.11,2038.97,2.16,441.16
12/29/2015,0.65,11350.72,237.76,-0.34,2207000,0.36,18332.08,13704.44,3312,12453,1.83,7.4,17462.58,2.44,0.15,5,5107.94,2078.36,2.16,440.97
1/5/2016,0.73,11354.89,237.65,0.17,2218000,0.36,18425.31,14007.78,3314.7,12486.2,2.71,7.7,17565.47,2.47,0.2,4.8,4891.43,2016.71,2.14,440.55
1/12/2016,0.73,11376.7,237.65,0.17,2190000,0.36,18425.31,14007.78,2986.3,12541.3,2.71,7.7,17565.47,2.47,0.2,4.8,4685.92,1938.68,2.14,440.07
1/19/2016,0.73,11381.03,237.65,0.17,2221000,0.36,18425.31,14007.78,3006.8,12497.2,2.71,7.7,17565.47,2.47,0.2,4.8,4476.95,1881.33,2.14,439.35
1/26/2016,0.73,11405.35,237.65,0.17,2199000,0.38,18425.31,14007.78,3103.2,12412,2.71,7.7,17565.47,2.47,0.2,4.8,4567.67,1903.63,2.14,437.62
2/2/2016,0.54,11417.37,237.34,0.08,2210000,0.38,18425.31,14007.78,3176.3,12454.7,2.54,7.2,17565.47,2.54,0.21,4.9,4516.95,1903.03,2.14,437.3
2/9/2016,0.54,11455.9,237.34,0.08,2213000,0.38,18425.31,14007.78,2986.3,12467.4,2.54,7.2,17565.47,2.54,0.21,4.9,4268.76,1852.21,2.14,436.88
2/16/2016,0.54,11457.35,237.34,0.08,2206000,0.38,18425.31,14007.78,3042,12533.9,2.54,7.2,17565.47,2.54,0.21,4.9,4435.95,1895.58,2.14,436.47
2/23/2016,0.54,11458.51,237.34,0.08,2203000,0.38,18425.31,14007.78,3115.5,12520.9,2.54,7.2,17565.47,2.54,0.21,4.9,4503.58,1921.27,2.14,435.93
3/1/2016,0.55,11475.23,238.08,0.43,2180000,0.36,18425.31,14007.78,3248.4,12549.1,2.22,7.6,17565.47,2.53,0.21,5,4689.6,1978.35,2.14,435.64
3/8/2016,0.55,11531.84,238.08,0.43,2203000,0.36,18425.31,14007.78,3041.5,12647.2,2.22,7.6,17565.47,2.53,0.21,5,4648.82,1979.26,2.14,435.28
3/15/2016,0.55,11558.03,238.08,0.43,2163000,0.37,18425.31,14007.78,3040.2,12671,2.22,7.6,17565.47,2.53,0.21,5,4728.67,2015.93,2.14,434.94
3/22/2016,0.55,11555.83,238.08,0.43,2138000,0.37,18425.31,14007.78,3175.6,12673.3,2.22,7.6,17565.47,2.53,0.21,5,4821.66,2049.8,2.14,434.12
3/29/2016,0.55,11566.32,238.08,0.43,2165000,0.37,18425.31,14007.78,3356.8,12723.6,2.22,7.6,17565.47,2.53,0.21,5,4846.62,2055.01,2.14,433.58
4/5/2016,0.35,11566.5,238.99,0.47,2151000,0.37,18611.62,14470.94,3288.1,12814.2,3.83,7.2,17618.58,2.54,0.28,5.1,4843.93,2045.17,2.21,432.92
4/12/2016,0.35,11593,238.99,0.47,2139000,0.37,18611.62,14470.94,3117.8,12828.9,3.83,7.2,17618.58,2.54,0.28,5.1,4872.09,2061.72,2.21,432.22
4/19/2016,0.35,11620.82,238.99,0.47,2135000,0.37,18611.62,14470.94,3191.6,12839.9,3.83,7.2,17618.58,2.54,0.28,5.1,4940.33,2100.8,2.21,431.44
4/26/2016,0.35,11634.95,238.99,0.47,2137000,0.37,18611.62,14470.94,3306.9,12683.1,3.83,7.2,17618.58,2.54,0.28,5.1,4888.28,2091.7,2.21,431.11
5/3/2016,0.41,11655.81,239.56,0.4,2183000,0.37,18611.62,14470.94,3366.5,12699.2,3.28,6.9,17618.58,2.57,0.22,4.8,4763.22,2063.37,2.21,430.79
5/10/2016,0.41,11687.62,239.56,0.4,2185000,0.37,18611.62,14470.94,3143.6,12719.6,3.28,6.9,17618.58,2.57,0.22,4.8,4809.88,2084.39,2.21,430.26
5/17/2016,0.41,11703.37,239.56,0.4,2177000,0.37,18611.62,14470.94,3162,12735.6,3.28,6.9,17618.58,2.57,0.22,4.8,4715.73,2047.21,2.21,429.86
5/24/2016,0.41,11702.08,239.56,0.4,2186000,0.37,18611.62,14470.94,3257,12689,3.28,6.9,17618.58,2.57,0.22,4.8,4861.06,2076.06,2.21,429.28
5/31/2016,0.41,11722.34,239.56,0.4,2131000,0.29,18611.62,14470.94,3345.8,12676.4,3.28,6.9,17618.58,2.57,0.22,4.8,4948.06,2096.96,2.21,428.77
6/7/2016,0.52,11745.91,240.22,0.33,2170000,0.37,18611.62,14470.94,3167.7,12789.9,2.1,6.6,17618.58,2.57,0.21,4.9,4961.75,2112.13,2.21,428.43
6/14/2016,0.52,11754.29,240.22,0.33,2158000,0.37,18611.62,14470.94,3136,12829.4,2.1,6.6,17618.58,2.57,0.21,4.9,4843.55,2075.32,2.21,428.01
6/21/2016,0.52,11762.6,240.22,0.33,2160000,0.38,18611.62,14470.94,3242.3,12797.6,2.1,6.6,17618.58,2.57,0.21,4.9,4843.76,2088.9,2.21,427.53
6/28/2016,0.52,11780.67,240.22,0.33,2139000,0.41,18611.62,14470.94,3354.4,12727.5,2.1,6.6,17618.58,2.57,0.21,4.9,4691.87,2036.09,2.21,426.89
7/5/2016,0.17,11818.68,240.1,-0.16,2131000,0.4,18775.46,14898.03,3336.6,12857.6,2.49,6.8,17724.49,2.58,0.2,4.8,4822.9,2088.55,2.3,426.77
7/12/2016,0.17,11841.59,240.1,-0.16,2125000,0.4,18775.46,14898.03,3140.7,12856.3,2.49,6.8,17724.49,2.58,0.2,4.8,5022.82,2152.14,2.3,426.56
7/19/2016,0.17,11863.52,240.1,-0.16,2140000,0.4,18775.46,14898.03,3182.4,12858.5,2.49,6.8,17724.49,2.58,0.2,4.8,5036.37,2163.78,2.3,425.85
7/26/2016,0.17,11857.85,240.1,-0.16,2134000,0.4,18775.46,14898.03,3291.5,12793.1,2.49,6.8,17724.49,2.58,0.2,4.8,5110.05,2169.18,2.3,425.04
8/2/2016,0.23,11872.88,240.55,0.09,2143000,0.4,18775.46,14898.03,3377.3,12885.4,2.74,6.8,17724.49,2.72,0.27,4.9,5137.73,2157.03,2.3,424.67
8/9/2016,0.23,11870.53,240.55,0.09,2157000,0.4,18775.46,14898.03,3203,12959,2.74,6.8,17724.49,2.72,0.27,4.9,5225.48,2181.74,2.3,424.38
8/16/2016,0.23,11892,240.55,0.09,2137000,0.4,18775.46,14898.03,3228.8,12963.8,2.74,6.8,17724.49,2.72,0.27,4.9,5227.11,2178.15,2.3,423.8
8/23/2016,0.23,11886.18,240.55,0.09,2148000,0.4,18775.46,14898.03,3333.5,12935,2.74,6.8,17724.49,2.72,0.27,4.9,5260.08,2186.9,2.3,423.08
8/30/2016,0.23,11911.1,240.55,0.09,2138000,0.4,18775.46,14898.03,3465.2,12916.5,2.74,6.8,17724.49,2.72,0.27,4.9,5222.99,2176.12,2.3,422.43
9/6/2016,0.22,11944.19,241.18,0.24,2149000,0.4,18775.46,14898.03,3304.6,13026.3,2.5,6.8,17724.49,2.63,0.16,5,5275.91,2186.48,2.3,422.16
9/13/2016,0.22,11955.54,241.18,0.24,2110000,0.4,18775.46,14898.03,3192.1,13068.9,2.5,6.8,17724.49,2.63,0.16,5,5155.26,2127.02,2.3,421.16
9/20/2016,0.22,11981.18,241.18,0.24,2098000,0.4,18775.46,14898.03,3249.5,13025.9,2.5,6.8,17724.49,2.63,0.16,5,5241.35,2139.76,2.3,420.2
9/27/2016,0.22,11992.38,241.18,0.24,2081000,0.4,18775.46,14898.03,3381.6,12932.8,2.5,6.8,17724.49,2.63,0.16,5,5305.71,2159.93,2.3,419.6
10/4/2016,0.29,12007.17,241.74,0.12,2080000,0.4,18968.04,15261.43,3467,13043.9,2.02,6.9,17812.56,2.51,0.14,4.9,5289.66,2150.49,2.37,419.39
10/11/2016,0.29,12035.6,241.74,0.12,2081000,0.41,18968.04,15261.43,3227.2,13095.5,2.02,6.9,17812.56,2.51,0.14,4.9,5246.79,2136.73,2.37,419.08
10/18/2016,0.29,12044.49,241.74,0.12,2069000,0.41,18968.04,15261.43,3229.2,13115.3,2.02,6.9,17812.56,2.51,0.14,4.9,5243.84,2139.6,2.37,418.06
10/25/2016,0.29,12064.69,241.74,0.12,2066000,0.41,18968.04,15261.43,3330.2,13025.1,2.02,6.9,17812.56,2.51,0.14,4.9,5283.4,2143.16,2.37,416.34
11/1/2016,0.35,12072.37,242.03,-0.16,2067000,0.41,18968.04,15261.43,3482.8,13076,2.46,7,17812.56,2.53,0.22,4.7,5153.58,2111.72,2.37,415.12
11/8/2016,0.35,12084.07,242.03,-0.16,2046000,0.41,18968.04,15261.43,3227.6,13158.6,2.46,7,17812.56,2.53,0.22,4.7,5193.49,2139.56,2.37,414.25
11/15/2016,0.35,12082.73,242.03,-0.16,2045000,0.41,18968.04,15261.43,3231.3,13204.1,2.46,7,17812.56,2.53,0.22,4.7,5275.62,2180.39,2.37,413.43
11/22/2016,0.35,12080.3,242.03,-0.16,2050000,0.41,18968.04,15261.43,3341.1,13215.4,2.46,7,17812.56,2.53,0.22,4.7,5386.35,2202.94,2.37,412.67
11/29/2016,0.35,12067.85,242.03,-0.16,2038000,0.41,18968.04,15261.43,3463.6,13184.9,2.46,7,17812.56,2.53,0.22,4.7,5379.92,2204.66,2.37,411.53
12/6/2016,0.7,12083.18,242.64,0.03,2029000,0.41,18968.04,15261.43,3332.2,13259.5,2.04,6.5,17812.56,2.59,0.21,4.7,5333,2212.23,2.37,410.75
12/13/2016,0.7,12075.38,242.64,0.03,2030000,0.41,18968.04,15261.43,3234.4,13281.1,2.04,6.5,17812.56,2.59,0.21,4.7,5463.83,2271.72,2.37,408.23
12/20/2016,0.7,12079.05,242.64,0.03,2078000,0.66,18968.04,15261.43,3340.5,13301.8,2.04,6.5,17812.56,2.59,0.21,4.7,5483.94,2270.76,2.37,407.44
12/27/2016,0.7,12072.65,242.64,0.03,2077000,0.66,18968.04,15261.43,3519.3,13296,2.04,6.5,17812.56,2.59,0.21,4.7,5487.44,2268.88,2.37,406.23
1/3/2017,0.73,12065.47,243.62,0.58,2028000,0.66,19148.19,15637.82,3571.6,13346.1,3.44,6.9,17889.09,2.66,0.27,4.7,5429.08,2257.83,2.39,405.39
1/10/2017,0.73,12093.3,243.62,0.58,2080000,0.66,19148.19,15637.82,3306.4,13369.2,3.44,6.9,17889.09,2.66,0.27,4.7,5551.82,2268.9,2.39,402.83
1/17/2017,0.73,12100.29,243.62,0.58,2099000,0.66,19148.19,15637.82,3297,13333.9,3.44,6.9,17889.09,2.66,0.27,4.7,5538.73,2267.89,2.39,402.56
1/24/2017,0.73,12108.92,243.62,0.58,2067000,0.66,19148.19,15637.82,3371.8,13234.4,3.44,6.9,17889.09,2.66,0.27,4.7,5600.96,2280.07,2.39,402.44
1/31/2017,0.73,12112.37,243.62,0.58,2078000,0.56,19148.19,15637.82,3517.9,13180.5,3.44,6.9,17889.09,2.66,0.27,4.7,5614.79,2278.87,2.39,402.5
2/7/2017,0.77,12125.45,244.01,0.31,2064000,0.66,19148.19,15637.82,3306.5,13277.6,3.29,7.2,17889.09,2.67,0.22,4.6,5674.22,2293.08,2.39,402.35
2/14/2017,0.77,12128.72,244.01,0.31,2076000,0.66,19148.19,15637.82,3258.5,13297.7,3.29,7.2,17889.09,2.67,0.22,4.6,5782.57,2337.58,2.39,402.1
2/21/2017,0.77,12146.17,244.01,0.31,2034000,0.66,19148.19,15637.82,3373.9,13300.5,3.29,7.2,17889.09,2.67,0.22,4.6,5865.95,2365.38,2.39,401.97
2/28/2017,0.77,12161.74,244.01,0.31,2065000,0.57,19148.19,15637.82,3495.8,13322.6,3.29,7.2,17889.09,2.67,0.22,4.6,5825.44,2363.64,2.39,401.91
3/7/2017,0.92,12171.12,243.89,0.08,2020000,0.66,19148.19,15637.82,3363.3,13448.1,1.91,7.2,17889.09,2.45,0.01,4.4,5833.93,2368.39,2.39,401.81
3/14/2017,0.92,12164.37,243.89,0.08,2002000,0.66,19148.19,15637.82,3347.9,13502.1,1.91,7.2,17889.09,2.45,0.01,4.4,5856.82,2365.45,2.39,401.62
3/21/2017,0.92,12179.72,243.89,0.08,2021000,0.91,19148.19,15637.82,3459.2,13501.3,1.91,7.2,17889.09,2.45,0.01,4.4,5793.82,2344.02,2.39,401.44
3/28/2017,0.92,12167.53,243.89,0.08,2027000,0.91,19148.19,15637.82,3594.6,13470.1,1.91,7.2,17889.09,2.45,0.01,4.4,5875.14,2358.57,2.39,401.29
4/4/2017,0.77,12149.29,244.19,0.3,1990000,0.91,19304.51,16072.76,3682.9,13581.8,1.55,7.3,17979.22,2.25,0.1,4.4,5898.61,2360.16,2.48,400.88
4/11/2017,0.77,12187.07,244.19,0.3,1968000,0.91,19304.51,16072.76,3361.9,13632.5,1.55,7.3,17979.22,2.25,0.1,4.4,5866.77,2353.78,2.48,400.61
4/18/2017,0.77,12193.33,244.19,0.3,1961000,0.91,19304.51,16072.76,3431.8,13673.2,1.55,7.3,17979.22,2.25,0.1,4.4,5849.47,2342.19,2.48,400.07
4/25/2017,0.77,12198.63,244.19,0.3,1962000,0.91,19304.51,16072.76,3518.4,13468.6,1.55,7.3,17979.22,2.25,0.1,4.4,6025.49,2388.61,2.48,399.57
5/2/2017,0.78,12195.44,244,0.09,1896000,0.91,19304.51,16072.76,3584.5,13449.4,2.11,7.8,17979.22,2.16,0.12,4.4,6095.37,2391.17,2.48,398.82
5/9/2017,0.78,12212.07,244,0.09,1892000,0.91,19304.51,16072.76,3389.5,13472,2.11,7.8,17979.22,2.16,0.12,4.4,6120.59,2396.92,2.48,398.34
5/16/2017,0.78,12222.98,244,0.09,1902000,0.91,19304.51,16072.76,3427.2,13490.5,2.11,7.8,17979.22,2.16,0.12,4.4,6169.87,2400.67,2.48,398.22
5/23/2017,0.78,12240.55,244,0.09,1900000,0.91,19304.51,16072.76,3541.3,13467.2,2.11,7.8,17979.22,2.16,0.12,4.4,6138.71,2398.42,2.48,397.48
5/30/2017,0.78,12258.66,244,0.09,1891000,0.91,19304.51,16072.76,3667.7,13453.2,2.11,7.8,17979.22,2.16,0.12,4.4,6203.19,2412.91,2.48,396.86
6/6/2017,0.74,12258.39,244.16,0.09,1909000,0.91,19304.51,16072.76,3507.5,13554.8,1.9,7.5,17979.22,2.14,0.18,4.3,6275.06,2429.33,2.48,396.71
6/13/2017,0.74,12240.24,244.16,0.09,1914000,0.91,19304.51,16072.76,3387.5,13548.3,1.9,7.5,17979.22,2.14,0.18,4.3,6220.37,2440.35,2.48,396.13
6/20/2017,0.74,12246.99,244.16,0.09,1915000,1.16,19304.51,16072.76,3481.5,13527.9,1.9,7.5,17979.22,2.14,0.18,4.3,6188.03,2437.03,2.48,395.74
6/27/2017,0.74,12254.2,244.16,0.09,1929000,1.16,19304.51,16072.76,3649.9,13449.4,1.9,7.5,17979.22,2.14,0.18,4.3,6146.62,2419.38,2.48,394.98
7/4/2017,0.73,12249.92,244.24,-0.07,1911000,1.16,19561.9,16493.64,3717.8,13562,2.12,7.6,18127.99,2.15,0.21,4.3,6110.06,2429.01,2.55,394.65
7/11/2017,0.73,12266.25,244.24,-0.07,1942000,1.16,19561.9,16493.64,3428.6,13617.5,2.12,7.6,18127.99,2.15,0.21,4.3,6193.31,2425.53,2.55,394.27
7/18/2017,0.73,12284.29,244.24,-0.07,1929000,1.16,19561.9,16493.64,3428,13607.2,2.12,7.6,18127.99,2.15,0.21,4.3,6344.31,2460.61,2.55,393.73
7/25/2017,0.73,12298.62,244.24,-0.07,1928000,1.16,19561.9,16493.64,3564.4,13522.7,2.12,7.6,18127.99,2.15,0.21,4.3,6412.17,2477.13,2.55,393.15
8/1/2017,0.67,12303.93,245.18,0.3,1926000,1.16,19561.9,16493.64,3726,13580.1,2.27,7.6,18127.99,2.09,0.23,4.4,6362.94,2476.35,2.55,392.51
8/8/2017,0.67,12314.03,245.18,0.3,1928000,1.16,19561.9,16493.64,3460.7,13669.8,2.27,7.6,18127.99,2.09,0.23,4.4,6370.46,2474.92,2.55,391.71
8/15/2017,0.67,12314.12,245.18,0.3,1926000,1.16,19561.9,16493.64,3464.4,13661,2.27,7.6,18127.99,2.09,0.23,4.4,6333.01,2464.61,2.55,391.3
8/22/2017,0.67,12315.53,245.18,0.3,1928000,1.16,19561.9,16493.64,3612.5,13656.5,2.27,7.6,18127.99,2.09,0.23,4.4,6297.48,2452.51,2.55,390.68
8/29/2017,0.67,12336.34,245.18,0.3,1912000,1.16,19561.9,16493.64,3729.4,13625.6,2.27,7.6,18127.99,2.09,0.23,4.4,6301.89,2446.3,2.55,390.05
9/5/2017,0.57,12334.39,246.44,0.53,1911000,1.16,19561.9,16493.64,3624.7,13716.4,2.87,7.3,18127.99,2.11,0.19,4.3,6375.57,2457.85,2.55,389.61
9/12/2017,0.57,12348.61,246.44,0.53,1939000,1.16,19561.9,16493.64,3439,13745,2.87,7.3,18127.99,2.11,0.19,4.3,6454.28,2496.48,2.55,388.95
9/19/2017,0.57,12343.37,246.44,0.53,1872000,1.16,19561.9,16493.64,3479.5,13721.4,2.87,7.3,18127.99,2.11,0.19,4.3,6461.32,2506.65,2.55,388.41
9/26/2017,0.57,12399.46,246.44,0.53,1871000,1.16,19561.9,16493.64,3599.2,13613.7,2.87,7.3,18127.99,2.11,0.19,4.3,6380.16,2496.84,2.55,388.03
10/3/2017,0.73,12399.59,246.63,-0.06,1871000,1.16,19894.75,16835.73,3706.2,13738.2,2.42,7.4,18310.3,2.19,0.21,4.2,6531.71,2534.58,2.49,387.58
10/10/2017,0.73,12414.63,246.63,-0.06,1869000,1.16,19894.75,16835.73,3490.8,13778.1,2.42,7.4,18310.3,2.19,0.21,4.2,6587.25,2550.64,2.49,387.09
10/17/2017,0.73,12435.86,246.63,-0.06,1902000,1.16,19894.75,16835.73,3497.7,13789,2.42,7.4,18310.3,2.19,0.21,4.2,6623.66,2559.36,2.49,386.72
10/24/2017,0.73,12447.45,246.63,-0.06,1913000,1.16,19894.75,16835.73,3615.3,13704.6,2.42,7.4,18310.3,2.19,0.21,4.2,6598.43,2569.13,2.49,386.44
10/31/2017,0.73,12445.89,246.63,-0.06,1927000,1.07,19894.75,16835.73,3765.2,13711.2,2.42,7.4,18310.3,2.19,0.21,4.2,6727.67,2575.26,2.49,385.61
11/7/2017,0.75,12454.47,247.28,0,1939000,1.16,19894.75,16835.73,3551,13822.2,2.42,6.9,18310.3,2.12,0.16,4.2,6767.78,2590.64,2.49,384.83
11/14/2017,0.75,12462.51,247.28,0,1944000,1.16,19894.75,16835.73,3478.8,13825.5,2.42,6.9,18310.3,2.12,0.16,4.2,6737.87,2578.87,2.49,384.45
11/21/2017,0.75,12464.38,247.28,0,1974000,1.16,19894.75,16835.73,3588.4,13821.2,2.42,6.9,18310.3,2.12,0.16,4.2,6862.48,2599.03,2.49,383.97
11/28/2017,0.75,12474.17,247.28,0,1997000,1.16,19894.75,16835.73,3732.3,13803.6,2.42,6.9,18310.3,2.12,0.16,4.2,6912.36,2627.04,2.49,383.66
12/5/2017,0.57,12513.01,247.81,-0.06,1953000,1.16,19894.75,16835.73,3678.2,13878.3,2.96,6.3,18310.3,2.13,0.23,4.1,6762.21,2629.57,2.49,383.26
12/12/2017,0.57,12526.39,247.81,-0.06,1984000,1.17,19894.75,16835.73,3505.5,13935,2.96,6.3,18310.3,2.13,0.23,4.1,6862.32,2664.11,2.49,382.97
12/19/2017,0.57,12519.77,247.81,-0.06,2006000,1.42,19894.75,16835.73,3592,13965.8,2.96,6.3,18310.3,2.13,0.23,4.1,6963.85,2681.47,2.49,382.41
12/26/2017,0.57,12528.79,247.81,-0.06,1979000,1.42,19894.75,16835.73,3746.1,13934.4,2.96,6.3,18310.3,2.13,0.23,4.1,6936.25,2680.5,2.49,382.02
1/2/2018,0.87,12554.38,248.86,0.54,1933000,1.42,20155.49,17429.55,3825.9,13962.7,4.17,7.1,18437.13,2.17,0.3,4,7006.9,2695.81,2.48,381.71
1/9/2018,0.87,12550.26,248.86,0.54,1971000,1.42,20155.49,17429.55,3587.5,13969.3,4.17,7.1,18437.13,2.17,0.3,4,7163.58,2751.29,2.48,380.97
1/16/2018,0.87,12546.51,248.86,0.54,1972000,1.42,20155.49,17429.55,3568.6,13920.3,4.17,7.1,18437.13,2.17,0.3,4,7223.69,2776.42,2.48,380.42
