DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price
2/12/1983,5.86170487,1398.6385,98,0.102249489,3865000,8.53,3473.413,2474.362,477.9,1983.4,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,256.64,147.6
2/13/1983,5.86170487,1398.6385,98,0.102249489,3865000,8.53,3473.413,2474.362,477.9,1983.4,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,256.64,147.6
2/14/1983,5.86170487,1398.6385,98,0.102249489,3865000,8.49,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,258.67,148.9
2/15/1983,5.86170487,1398.6385,98,0.102249489,3865000,8.6,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,259.06,148.3
2/16/1983,5.86170487,1399.7989,98,0.102249489,3865000,9,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,259.07,147.4
2/17/1983,5.86170487,1399.7989,98,0.102249489,3865000,8.67,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,259,147.4
2/18/1983,5.86170487,1399.7989,98,0.102249489,3865000,8.42,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,261.29,148
2/19/1983,5.86170487,1399.7989,98,0.102249489,3819000,8.42,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,261.29,148
2/20/1983,5.86170487,1399.7989,98,0.102249489,3819000,8.42,3473.413,2474.362,475.5,1986.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,261.29,148
2/21/1983,5.86170487,1399.7989,98,0.102249489,3819000,8.42,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,261.29,148
2/22/1983,5.86170487,1399.7989,98,0.102249489,3819000,8.48,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,259.18,145.5
2/23/1983,5.86170487,1400.5734,98,0.102249489,3819000,8.49,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,259.99,146.8
2/24/1983,5.86170487,1400.5734,98,0.102249489,3819000,8.39,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,262.31,149.6
2/25/1983,5.86170487,1400.5734,98,0.102249489,3819000,8.22,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,262.44,149.7
2/26/1983,5.86170487,1400.5734,98,0.102249489,3876000,8.22,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,262.44,149.7
2/27/1983,5.86170487,1400.5734,98,0.102249489,3876000,8.22,3473.413,2474.362,470.5,1984.3,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,262.44,149.7
2/28/1983,5.86170487,1400.5734,98,0.102249489,3876000,8.53,3473.413,2474.362,472.5,1989,4.952545117,11.1,6896.561,4.62783567,0.35447,10.4,260.67,148.1
3/1/1983,5.57383847,1400.5734,98.1,0,3876000,8.65,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,261.82,150.9
3/2/1983,5.57383847,1409.3735,98.1,0,3876000,8.83,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,263.4,152.3
3/3/1983,5.57383847,1409.3735,98.1,0,3876000,8.53,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.21,153.5
3/4/1983,5.57383847,1409.3735,98.1,0,3876000,8.5,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.94,153.7
3/5/1983,5.57383847,1409.3735,98.1,0,3797000,8.5,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.94,153.7
3/6/1983,5.57383847,1409.3735,98.1,0,3797000,8.5,3473.413,2474.362,472.5,1989,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.94,153.7
3/7/1983,5.57383847,1409.3735,98.1,0,3797000,8.82,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.39,153.7
3/8/1983,5.57383847,1409.3735,98.1,0,3797000,8.79,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,263.16,151.3
3/9/1983,5.57383847,1410.1885,98.1,0,3797000,8.49,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.06,152.9
3/10/1983,5.57383847,1410.1885,98.1,0,3797000,8.48,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,266.08,151.8
3/11/1983,5.57383847,1410.1885,98.1,0,3797000,8.4,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,266.18,151.2
3/12/1983,5.57383847,1410.1885,98.1,0,3787000,8.4,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,266.18,151.2
3/13/1983,5.57383847,1410.1885,98.1,0,3787000,8.4,3473.413,2474.362,486.3,2008.8,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,266.18,151.2
3/14/1983,5.57383847,1410.1885,98.1,0,3787000,8.53,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,264.34,150.8
3/15/1983,5.57383847,1410.1885,98.1,0,3787000,8.82,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,264.25,151.4
3/16/1983,5.57383847,1414.1423,98.1,0,3787000,8.93,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,264.66,149.8
3/17/1983,5.57383847,1414.1423,98.1,0,3787000,8.74,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,264.01,149.6
3/18/1983,5.57383847,1414.1423,98.1,0,3787000,8.7,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.01,149.9
3/19/1983,5.57383847,1414.1423,98.1,0,3752000,8.7,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.01,149.9
3/20/1983,5.57383847,1414.1423,98.1,0,3752000,8.7,3473.413,2474.362,484.8,2010.2,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,265.01,149.9
3/21/1983,5.57383847,1414.1423,98.1,0,3752000,8.78,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,266.33,151.2
3/22/1983,5.57383847,1414.1423,98.1,0,3752000,8.84,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,267.52,150.7
3/23/1983,5.57383847,1417.0822,98.1,0,3752000,8.76,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,269.26,152.8
3/24/1983,5.57383847,1417.0822,98.1,0,3752000,8.85,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.37,153.4
3/25/1983,5.57383847,1417.0822,98.1,0,3752000,8.76,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.89,152.7
3/26/1983,5.57383847,1417.0822,98.1,0,3734000,8.76,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.89,152.7
3/27/1983,5.57383847,1417.0822,98.1,0,3734000,8.76,3473.413,2474.362,482.3,2009.6,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.89,152.7
3/28/1983,5.57383847,1417.0822,98.1,0,3734000,8.89,3473.413,2474.362,476.3,2006,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,269.15,151.8
3/29/1983,5.57383847,1417.0822,98.1,0,3734000,8.96,3473.413,2474.362,476.3,2006,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,268.77,151.6
3/30/1983,5.57383847,1420.6188,98.1,0,3734000,9.17,3473.413,2474.362,476.3,2006,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.78,153.4
3/31/1983,5.57383847,1420.6188,98.1,0,3734000,10.81,3473.413,2474.362,476.3,2006,3.612260556,10.6,6896.561,4.855813143,0.23015,10.3,270.8,153
4/1/1983,5.70012244,1420.6188,98.8,0.715015322,3734000,9.12,3578.848,2494.423,476.3,2006,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,270.8,153
4/2/1983,5.70012244,1420.6188,98.8,0.715015322,3759000,9.12,3578.848,2494.423,476.3,2006,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,270.8,153
4/3/1983,5.70012244,1420.6188,98.8,0.715015322,3759000,9.12,3578.848,2494.423,476.3,2006,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,270.8,153
4/4/1983,5.70012244,1420.6188,98.8,0.715015322,3759000,9.24,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,268.73,153
4/5/1983,5.70012244,1420.6188,98.8,0.715015322,3759000,9.53,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,268.83,151.9
4/6/1983,5.70012244,1424.6058,98.8,0.715015322,3759000,9.1,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,266.47,151
4/7/1983,5.70012244,1424.6058,98.8,0.715015322,3759000,9,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,266.74,151.8
4/8/1983,5.70012244,1424.6058,98.8,0.715015322,3759000,8.84,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,268.1,152.8
4/9/1983,5.70012244,1424.6058,98.8,0.715015322,3814000,8.84,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,268.1,152.8
4/10/1983,5.70012244,1424.6058,98.8,0.715015322,3814000,8.84,3578.848,2494.423,497.5,2033,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,268.1,152.8
4/11/1983,5.70012244,1424.6058,98.8,0.715015322,3814000,8.73,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,270.81,155.1
4/12/1983,5.70012244,1424.6058,98.8,0.715015322,3814000,8.61,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,272.73,155.8
4/13/1983,5.70012244,1423.9546,98.8,0.715015322,3814000,8.47,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,275.93,156.8
4/14/1983,5.70012244,1423.9546,98.8,0.715015322,3814000,8.69,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,278.81,158.1
4/15/1983,5.70012244,1423.9546,98.8,0.715015322,3814000,8.73,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,281.6,158.8
4/16/1983,5.70012244,1423.9546,98.8,0.715015322,3744000,8.73,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,281.6,158.8
4/17/1983,5.70012244,1423.9546,98.8,0.715015322,3744000,8.73,3578.848,2494.423,504.2,2041.8,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,281.6,158.8
4/18/1983,5.70012244,1423.9546,98.8,0.715015322,3744000,8.65,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,282.83,159.7
4/19/1983,5.70012244,1423.9546,98.8,0.715015322,3744000,8.76,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,281.86,158.7
4/20/1983,5.70012244,1429.2003,98.8,0.715015322,3744000,8.61,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,284.81,160.7
4/21/1983,5.70012244,1429.2003,98.8,0.715015322,3744000,8.7,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,286.84,160.1
4/22/1983,5.70012244,1429.2003,98.8,0.715015322,3744000,8.52,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,288.55,160.4
4/23/1983,5.70012244,1429.2003,98.8,0.715015322,3762000,8.52,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,288.55,160.4
4/24/1983,5.70012244,1429.2003,98.8,0.715015322,3762000,8.52,3578.848,2494.423,502.8,2037.2,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,288.55,160.4
4/25/1983,5.70012244,1429.2003,98.8,0.715015322,3762000,8.48,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,286.58,158.8
4/26/1983,5.70012244,1429.2003,98.8,0.715015322,3762000,8.45,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,288.11,161.8
4/27/1983,5.70012244,1430.1645,98.8,0.715015322,3762000,8.9,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,288.93,161.4
4/28/1983,5.70012244,1430.1645,98.8,0.715015322,3762000,8.83,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,290.84,162.9
4/29/1983,5.70012244,1430.1645,98.8,0.715015322,3762000,8.84,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,293.06,164.4
4/30/1983,5.70012244,1430.1645,98.8,0.715015322,3722000,8.84,3578.848,2494.423,492.2,2022.9,4.828054152,10.3,7053.5,4.456933531,0.52142,10.2,293.06,164.4
5/1/1983,5.40239353,1430.1645,99.2,0.60851927,3722000,8.84,3578.848,2494.423,492.2,2022.9,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,293.06,164.4
5/2/1983,5.40239353,1430.1645,99.2,0.60851927,3722000,8.77,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,290.54,162.1
5/3/1983,5.40239353,1430.1645,99.2,0.60851927,3722000,8.81,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,289.65,162.3
5/4/1983,5.40239353,1431.3104,99.2,0.60851927,3722000,8.64,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,293.21,163.3
5/5/1983,5.40239353,1431.3104,99.2,0.60851927,3722000,8.69,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,297.32,164.3
5/6/1983,5.40239353,1431.3104,99.2,0.60851927,3722000,8.45,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,301.64,166.1
5/7/1983,5.40239353,1431.3104,99.2,0.60851927,3714000,8.45,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,301.64,166.1
5/8/1983,5.40239353,1431.3104,99.2,0.60851927,3714000,8.45,3578.848,2494.423,489.1,2022,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,301.64,166.1
5/9/1983,5.40239353,1431.3104,99.2,0.60851927,3714000,8.46,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.65,165.8
5/10/1983,5.40239353,1431.3104,99.2,0.60851927,3714000,8.35,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,304.34,165.9
5/11/1983,5.40239353,1435.5076,99.2,0.60851927,3714000,8.51,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.89,165
5/12/1983,5.40239353,1435.5076,99.2,0.60851927,3714000,8.56,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.15,164.2
5/13/1983,5.40239353,1435.5076,99.2,0.60851927,3714000,8.39,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.34,164.9
5/14/1983,5.40239353,1435.5076,99.2,0.60851927,3625000,8.39,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.34,164.9
5/15/1983,5.40239353,1435.5076,99.2,0.60851927,3625000,8.39,3578.848,2494.423,497,2032.3,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.34,164.9
5/16/1983,5.40239353,1435.5076,99.2,0.60851927,3625000,8.73,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,299.6,163.4
5/17/1983,5.40239353,1435.5076,99.2,0.60851927,3625000,8.81,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,301.02,163.7
5/18/1983,5.40239353,1438.5392,99.2,0.60851927,3625000,8.83,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,303.51,163.3
5/19/1983,5.40239353,1438.5392,99.2,0.60851927,3625000,8.75,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,302.82,162
5/20/1983,5.40239353,1438.5392,99.2,0.60851927,3625000,8.68,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,303.56,162.1
5/21/1983,5.40239353,1438.5392,99.2,0.60851927,3701000,8.68,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,303.56,162.1
5/22/1983,5.40239353,1438.5392,99.2,0.60851927,3701000,8.68,3578.848,2494.423,497.4,2034.8,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,303.56,162.1
5/23/1983,5.40239353,1438.5392,99.2,0.60851927,3701000,8.74,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,303.86,163.4
5/24/1983,5.40239353,1438.5392,99.2,0.60851927,3701000,8.72,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,307.36,165.5
5/25/1983,5.40239353,1441.6828,99.2,0.60851927,3701000,8.76,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,309.16,166.2
5/26/1983,5.40239353,1441.6828,99.2,0.60851927,3701000,8.7,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,311.39,165.5
5/27/1983,5.40239353,1441.6828,99.2,0.60851927,3701000,8.59,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,312.05,164.5
5/28/1983,5.40239353,1441.6828,99.2,0.60851927,3457000,8.59,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,312.05,164.5
5/29/1983,5.40239353,1441.6828,99.2,0.60851927,3457000,8.59,3578.848,2494.423,490.6,2030.6,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,312.05,164.5
5/30/1983,5.40239353,1441.6828,99.2,0.60851927,3457000,8.59,3578.848,2494.423,488.6,2031,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,312.05,164.5
5/31/1983,5.40239353,1441.6828,99.2,0.60851927,3457000,8.94,3578.848,2494.423,488.6,2031,3.767326298,9.9,7053.5,3.549623729,0.22823,10.1,308.73,162.4
6/1/1983,5.80955824,1449.6867,99.4,0.302419355,3457000,9.38,3578.848,2494.423,488.6,2031,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,307.95,162.6
6/2/1983,5.80955824,1449.6867,99.4,0.302419355,3457000,8.84,3578.848,2494.423,488.6,2031,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,310.45,164
6/3/1983,5.80955824,1449.6867,99.4,0.302419355,3457000,8.77,3578.848,2494.423,488.6,2031,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,313.85,164.4
6/4/1983,5.80955824,1449.6867,99.4,0.302419355,3548000,8.77,3578.848,2494.423,488.6,2031,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,313.85,164.4
6/5/1983,5.80955824,1449.6867,99.4,0.302419355,3548000,8.77,3578.848,2494.423,488.6,2031,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,313.85,164.4
6/6/1983,5.80955824,1449.6867,99.4,0.302419355,3548000,8.92,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,315.48,164.8
6/7/1983,5.80955824,1449.6867,99.4,0.302419355,3548000,8.95,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,314.17,162.8
6/8/1983,5.80955824,1452.646,99.4,0.302419355,3548000,8.84,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,312.49,161.4
6/9/1983,5.80955824,1452.646,99.4,0.302419355,3548000,8.83,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,312.74,161.8
6/10/1983,5.80955824,1452.646,99.4,0.302419355,3548000,8.75,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,315.24,162.7
6/11/1983,5.80955824,1452.646,99.4,0.302419355,3453000,8.75,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,315.24,162.7
6/12/1983,5.80955824,1452.646,99.4,0.302419355,3453000,8.75,3578.848,2494.423,507.3,2055.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,315.24,162.7
6/13/1983,5.80955824,1452.646,99.4,0.302419355,3453000,8.78,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,318.05,164.8
6/14/1983,5.80955824,1452.646,99.4,0.302419355,3453000,8.93,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,320.04,165.5
6/15/1983,5.80955824,1456.4468,99.4,0.302419355,3453000,9.1,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,322.04,167.1
6/16/1983,5.80955824,1456.4468,99.4,0.302419355,3453000,9.08,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,326.5,169.1
6/17/1983,5.80955824,1456.4468,99.4,0.302419355,3453000,9.02,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,326.11,169.1
6/18/1983,5.80955824,1456.4468,99.4,0.302419355,3452000,9.02,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,326.11,169.1
6/19/1983,5.80955824,1456.4468,99.4,0.302419355,3452000,9.02,3578.848,2494.423,509.4,2059.9,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,326.11,169.1
6/20/1983,5.80955824,1456.4468,99.4,0.302419355,3452000,9.24,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,324.63,169
6/21/1983,5.80955824,1456.4468,99.4,0.302419355,3452000,9.43,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,325.96,170.5
6/22/1983,5.80955824,1456.9079,99.4,0.302419355,3452000,9.14,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,328.19,171
6/23/1983,5.80955824,1456.9079,99.4,0.302419355,3452000,9.06,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,327.33,170.6
6/24/1983,5.80955824,1456.9079,99.4,0.302419355,3452000,9.01,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,328.91,170.4
6/25/1983,5.80955824,1456.9079,99.4,0.302419355,3369000,9.01,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,328.91,170.4
6/26/1983,5.80955824,1456.9079,99.4,0.302419355,3369000,9.01,3578.848,2494.423,505.3,2052.4,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,328.91,170.4
6/27/1983,5.80955824,1456.9079,99.4,0.302419355,3369000,9,3578.848,2494.423,494,2040.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,324.34,168.5
6/28/1983,5.80955824,1456.9079,99.4,0.302419355,3369000,8.8,3578.848,2494.423,494,2040.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,315.87,165.7
6/29/1983,5.80955824,1459.3899,99.4,0.302419355,3369000,8.43,3578.848,2494.423,494,2040.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,316.24,166.6
6/30/1983,5.80955824,1459.3899,99.4,0.302419355,3369000,10.06,3578.848,2494.423,494,2040.1,2.441297751,9.1,7053.5,2.843739681,0.29006,10.1,318.7,168.1
7/1/1983,5.8185791,1459.3899,99.8,0.40201005,3369000,9.31,3689.179,2507.058,494,2040.1,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,321.58,168.9
7/2/1983,5.8185791,1459.3899,99.8,0.40201005,3239000,9.31,3689.179,2507.058,494,2040.1,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,321.58,168.9
7/3/1983,5.8185791,1459.3899,99.8,0.40201005,3239000,9.31,3689.179,2507.058,494,2040.1,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,321.58,168.9
7/4/1983,5.8185791,1459.3899,99.8,0.40201005,3239000,9.31,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,321.58,168.9
7/5/1983,5.8185791,1459.3899,99.8,0.40201005,3239000,9.19,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,317.15,166.6
7/6/1983,5.8185791,1463.7808,99.8,0.40201005,3239000,9.27,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,319.14,168.5
7/7/1983,5.8185791,1463.7808,99.8,0.40201005,3239000,9.23,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,320.03,167.6
7/8/1983,5.8185791,1463.7808,99.8,0.40201005,3239000,9.14,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,319.57,167.1
7/9/1983,5.8185791,1463.7808,99.8,0.40201005,3226000,9.14,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,319.57,167.1
7/10/1983,5.8185791,1463.7808,99.8,0.40201005,3226000,9.14,3689.179,2507.058,510.2,2064.4,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,319.57,167.1
7/11/1983,5.8185791,1463.7808,99.8,0.40201005,3226000,9.21,3689.179,2507.058,519.9,2078,3.69758219,9.6,7194.504,2.630755198,0.32384,9.4,320.38,168.1
