DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price,Economic Health Index
10/1/2016,0.28979681,12007.1747,241.741,0.124674851,2080000,0.29,18968.041,15261.431,3381.6,12932.8,2.018025562,6.9,17812.56,2.5095184,0.135409,4.9,5312,2168.27,651833.1543
10/8/2016,0.28979681,12035.5959,241.741,0.124674851,2081000,0.4,18968.041,15261.431,3467,13043.9,2.018025562,6.9,17812.56,2.5095184,0.135409,4.9,5292.4,2153.74,652276.5288
10/15/2016,0.28979681,12044.489,241.741,0.124674851,2069000,0.41,18968.041,15261.431,3227.2,13095.5,2.018025562,6.9,17812.56,2.5095184,0.135409,4.9,5214.16,2132.98,648697.0883
10/22/2016,0.28979681,12064.6863,241.741,0.124674851,2066000,0.41,18968.041,15261.431,3229.2,13115.3,2.018025562,6.9,17812.56,2.5095184,0.135409,4.9,5257.4,2141.16,647926.4601
10/29/2016,0.28979681,12072.3706,241.741,0.124674851,2067000,0.41,18968.041,15261.431,3330.2,13025.1,2.018025562,6.9,17812.56,2.5095184,0.135409,4.9,5190.1,2126.41,648138.6348
11/5/2016,0.34660933,12084.0722,242.026,-0.155546087,2046000,0.41,18968.041,15261.431,3482.8,13076,2.458831516,7,17812.56,2.5258013,0.221278,4.7,5046.37,2085.18,642210.4796
11/12/2016,0.34660933,12082.7328,242.026,-0.155546087,2045000,0.41,18968.041,15261.431,3227.6,13158.6,2.458831516,7,17812.56,2.5258013,0.221278,4.7,5237.11,2164.45,642041.0474
11/19/2016,0.34660933,12080.2971,242.026,-0.155546087,2050000,0.41,18968.041,15261.431,3231.3,13204.1,2.458831516,7,17812.56,2.5258013,0.221278,4.7,5321.51,2181.9,643577.2946
11/26/2016,0.34660933,12067.8506,242.026,-0.155546087,2038000,0.41,18968.041,15261.431,3341.1,13215.4,2.458831516,7,17812.56,2.5258013,0.221278,4.7,5398.92,2213.35,640336.7558
12/3/2016,0.70045658,12083.1764,242.637,0.032732139,2029000,0.41,18968.041,15261.431,3463.6,13184.9,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5255.65,2191.95,637731.7793
12/10/2016,0.70045658,12075.3839,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3332.2,13259.5,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5444.5,2259.53,638187.1367
12/17/2016,0.70045658,12079.0471,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5437.16,2258.07,651728.5471
12/24/2016,0.70045658,12072.6456,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5462.69,2263.79,651553.7272
12/31/2016,0.70045658,12065.4744,242.637,0.032732139,2028000,0.55,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5383.12,2238.83,637706.927
1/7/2017,0.72565107,12093.2975,243.618,0.582772789,2080000,0.66,19148.194,15637.82,3571.6,13346.1,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5521.06,2276.98,653079.6223
1/14/2017,0.72565107,12100.29,243.618,0.582772789,2099000,0.66,19148.194,15637.82,3306.4,13369.2,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5574.12,2274.64,658347.2653
1/21/2017,0.72565107,12108.9175,243.618,0.582772789,2067000,0.66,19148.194,15637.82,3297,13333.9,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5555.33,2271.31,649239.5808
1/28/2017,0.72565107,12112.3729,243.618,0.582772789,2078000,0.66,19148.194,15637.82,3371.8,13234.4,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5660.78,2294.69,652415.7601
2/4/2017,0.77438158,12125.451,244.006,0.314611739,2064000,0.66,19148.194,15637.82,3517.9,13180.5,3.292346339,7.2,17889.094,2.67446,0.22283,4.6,5666.77,2297.42,648520.5104
2/11/2017,0.77438158,12128.717,244.006,0.314611739,2076000,0.66,19148.194,15637.82,3306.5,13277.6,3.292346339,7.2,17889.094,2.67446,0.22283,4.6,5734.13,2316.1,651935.0728
2/18/2017,0.77438158,12146.1683,244.006,0.314611739,2034000,0.66,19148.194,15637.82,3258.5,13297.7,3.292346339,7.2,17889.094,2.67446,0.22283,4.6,5838.58,2351.16,640155.0843
2/25/2017,0.77438158,12161.7432,244.006,0.314611739,2065000,0.66,19148.194,15637.82,3373.9,13300.5,3.292346339,7.2,17889.094,2.67446,0.22283,4.6,5845.31,2367.34,649045.926
3/4/2017,0.91650302,12171.1202,243.892,0.081279787,2020000,0.66,19148.194,15637.82,3495.8,13322.6,1.914383675,7.2,17889.094,2.453344,0.00814,4.4,5870.75,2383.12,636448.2984
3/11/2017,0.91650302,12164.3716,243.892,0.081279787,2002000,0.66,19148.194,15637.82,3363.3,13448.1,1.914383675,7.2,17889.094,2.453344,0.00814,4.4,5861.73,2372.6,631356.1008
3/18/2017,0.91650302,12179.7184,243.892,0.081279787,2021000,0.91,19148.194,15637.82,3347.9,13502.1,1.914383675,7.2,17889.094,2.453344,0.00814,4.4,5901,2378.25,636824.5186
3/25/2017,0.91650302,12167.5304,243.892,0.081279787,2027000,0.91,19148.194,15637.82,3459.2,13501.3,1.914383675,7.2,17889.094,2.453344,0.00814,4.4,5828.74,2343.98,638502.2916
4/1/2017,0.76575378,12149.293,244.193,0.296553337,1990000,0.82,19304.506,16072.763,3594.6,13470.1,1.553658363,7.3,17979.218,2.25217,0.09682,4.4,5911.74,2362.72,628617.9785
4/8/2017,0.76575378,12187.0717,244.193,0.296553337,1968000,0.91,19304.506,16072.763,3682.9,13581.8,1.553658363,7.3,17979.218,2.25217,0.09682,4.4,5877.81,2355.54,622556.0412
4/15/2017,0.76575378,12193.3305,244.193,0.296553337,1961000,0.91,19304.506,16072.763,3361.9,13632.5,1.553658363,7.3,17979.218,2.25217,0.09682,4.4,5805.15,2328.95,620333.7039
4/22/2017,0.76575378,12198.6299,244.193,0.296553337,1962000,0.91,19304.506,16072.763,3431.8,13673.2,1.553658363,7.3,17979.218,2.25217,0.09682,4.4,5910.52,2348.69,620802.8579
4/29/2017,0.76575378,12195.4353,244.193,0.296553337,1896000,0.83,19304.506,16072.763,3518.4,13468.6,1.553658363,7.3,17979.218,2.25217,0.09682,4.4,6047.61,2384.2,602116.7814
5/6/2017,0.7764088,12212.0662,244.004,0.085472183,1892000,0.91,19304.506,16072.763,3584.5,13449.4,2.113218871,7.8,17979.218,2.155911,0.1232,4.4,6100.76,2399.29,601080.1173
5/13/2017,0.7764088,12222.9809,244.004,0.085472183,1902000,0.91,19304.506,16072.763,3389.5,13472,2.113218871,7.8,17979.218,2.155911,0.1232,4.4,6121.23,2390.9,603820.3147
5/20/2017,0.7764088,12240.5543,244.004,0.085472183,1900000,0.91,19304.506,16072.763,3427.2,13490.5,2.113218871,7.8,17979.218,2.155911,0.1232,4.4,6083.7,2381.73,603277.2939
5/27/2017,0.7764088,12258.6632,244.004,0.085472183,1891000,0.91,19304.506,16072.763,3541.3,13467.2,2.113218871,7.8,17979.218,2.155911,0.1232,4.4,6210.19,2415.82,600926.3556
6/3/2017,0.73611135,12258.3917,244.163,0.090711101,1909000,0.91,19304.506,16072.763,3667.7,13453.2,1.896833786,7.5,17979.218,2.13853,0.18347,4.3,6305.8,2439.07,606186.4989
6/10/2017,0.73611135,12240.2351,244.163,0.090711101,1914000,0.91,19304.506,16072.763,3507.5,13554.8,1.896833786,7.5,17979.218,2.13853,0.18347,4.3,6207.92,2431.77,607489.7602
6/17/2017,0.73611135,12246.9899,244.163,0.090711101,1915000,1.16,19304.506,16072.763,3387.5,13548.3,1.896833786,7.5,17979.218,2.13853,0.18347,4.3,6151.76,2433.15,607651.4128
6/24/2017,0.73611135,12254.1966,244.163,0.090711101,1929000,1.16,19304.506,16072.763,3481.5,13527.9,1.896833786,7.5,17979.218,2.13853,0.18347,4.3,6265.25,2438.3,611757.2826
7/1/2017,0.72501612,12249.9239,244.243,-0.068992264,1911000,1.06,19561.896,16493.642,3649.9,13449.4,2.122093683,7.6,18127.994,2.146769,0.20588,4.3,6140.42,2423.41,607105.182
7/8/2017,0.72501612,12266.2483,244.243,-0.068992264,1942000,1.16,19561.896,16493.642,3717.8,13562,2.122093683,7.6,18127.994,2.146769,0.20588,4.3,6153.08,2425.18,616058.4243
7/15/2017,0.72501612,12284.2883,244.243,-0.068992264,1929000,1.16,19561.896,16493.642,3428.6,13617.5,2.122093683,7.6,18127.994,2.146769,0.20588,4.3,6312.47,2459.27,612401.2015
7/22/2017,0.72501612,12298.6204,244.243,-0.068992264,1928000,1.16,19561.896,16493.642,3428,13607.2,2.122093683,7.6,18127.994,2.146769,0.20588,4.3,6387.75,2472.54,612190.3216
7/29/2017,0.72501612,12303.9327,244.243,-0.068992264,1926000,1.16,19561.896,16493.642,3564.4,13522.7,2.122093683,7.6,18127.994,2.146769,0.20588,4.3,6374.68,2472.1,611632.9293
8/5/2017,0.67086016,12314.0267,245.183,0.29944523,1928000,1.16,19561.896,16493.642,3726,13580.1,2.274757988,7.6,18127.994,2.089832,0.23121,4.4,6351.56,2476.83,612357.6067
8/12/2017,0.67086016,12314.1208,245.183,0.29944523,1926000,1.16,19561.896,16493.642,3460.7,13669.8,2.274757988,7.6,18127.994,2.089832,0.23121,4.4,6256.56,2441.32,611593.8858
8/19/2017,0.67086016,12315.5285,245.183,0.29944523,1928000,1.16,19561.896,16493.642,3464.4,13661,2.274757988,7.6,18127.994,2.089832,0.23121,4.4,6216.53,2425.55,612112.42
8/26/2017,0.67086016,12336.3411,245.183,0.29944523,1912000,1.16,19561.896,16493.642,3612.5,13656.5,2.274757988,7.6,18127.994,2.089832,0.23121,4.4,6265.64,2443.05,607749.7341
9/2/2017,0.56521264,12334.3872,246.435,0.529490589,1911000,1.16,19561.896,16493.642,3729.4,13625.6,2.870256771,7.3,18127.994,2.106697,0.18804,4.3,6435.33,2476.55,607672.7359
9/9/2017,0.56521264,12348.61,246.435,0.529490589,1939000,1.16,19561.896,16493.642,3624.7,13716.4,2.870256771,7.3,18127.994,2.106697,0.18804,4.3,6360.19,2461.43,615557.6199
9/16/2017,0.56521264,12343.3652,246.435,0.529490589,1872000,1.16,19561.896,16493.642,3439,13745,2.870256771,7.3,18127.994,2.106697,0.18804,4.3,6448.47,2500.23,596583.3689
9/23/2017,0.56521264,12399.4618,246.435,0.529490589,1871000,1.16,19561.896,16493.642,3479.5,13721.4,2.870256771,7.3,18127.994,2.106697,0.18804,4.3,6426.92,2502.22,596345.366
9/30/2017,0.56521264,12399.5921,246.435,0.529490589,1871000,1.06,19561.896,16493.642,3599.2,13613.7,2.870256771,7.3,18127.994,2.106697,0.18804,4.3,6495.96,2519.36,596393.5789
10/7/2017,0.72914351,12414.6288,246.626,-0.06320421,1869000,1.16,19894.75,16835.728,3706.2,13738.2,2.424963024,7.4,18310.3,2.192819,0.20977,4.2,6590.18,2549.33,596604.6137
10/14/2017,0.72914351,12435.8633,246.626,-0.06320421,1902000,1.16,19894.75,16835.728,3490.8,13778.1,2.424963024,7.4,18310.3,2.192819,0.20977,4.2,6605.8,2553.17,605875.4561
10/21/2017,0.72914351,12447.4517,246.626,-0.06320421,1913000,1.16,19894.75,16835.728,3497.7,13789,2.424963024,7.4,18310.3,2.192819,0.20977,4.2,6629.05,2575.21,609051.7052
10/28/2017,0.72914351,12445.8912,246.626,-0.06320421,1927000,1.16,19894.75,16835.728,3615.3,13704.6,2.424963024,7.4,18310.3,2.192819,0.20977,4.2,6701.26,2581.07,613075.3038
11/4/2017,0.75219045,12454.4698,247.284,0.002432469,1939000,1.16,19894.75,16835.728,3765.2,13711.2,2.420392959,6.9,18310.3,2.115031,0.16286,4.2,6764.44,2587.84,616642.148
11/11/2017,0.75219045,12462.5123,247.284,0.002432469,1944000,1.16,19894.75,16835.728,3551,13822.2,2.420392959,6.9,18310.3,2.115031,0.16286,4.2,6750.94,2582.3,618008.768
11/18/2017,0.75219045,12464.3842,247.284,0.002432469,1974000,1.16,19894.75,16835.728,3478.8,13825.5,2.420392959,6.9,18310.3,2.115031,0.16286,4.2,6782.79,2578.85,626480.4103
11/25/2017,0.75219045,12474.1732,247.284,0.002432469,1997000,1.16,19894.75,16835.728,3588.4,13821.2,2.420392959,6.9,18310.3,2.115031,0.16286,4.2,6889.16,2602.42,633172.0735
12/2/2017,0.57304923,12513.0106,247.805,-0.058783228,1953000,1.16,19894.75,16835.728,3732.3,13803.6,2.955747189,6.3,18310.3,2.125472,0.23023,4.1,6847.59,2642.22,620833.9469
12/9/2017,0.57304923,12526.3873,247.805,-0.058783228,1984000,1.16,19894.75,16835.728,3678.2,13878.3,2.955747189,6.3,18310.3,2.125472,0.23023,4.1,6840.08,2651.5,629658.2523
12/16/2017,0.57304923,12519.7721,247.805,-0.058783228,2006000,1.41,19894.75,16835.728,3505.5,13935,2.955747189,6.3,18310.3,2.125472,0.23023,4.1,6936.58,2675.81,635910.4817
12/23/2017,0.57304923,12528.786,247.805,-0.058783228,1979000,1.42,19894.75,16835.728,3592,13965.8,2.955747189,6.3,18310.3,2.125472,0.23023,4.1,6959.96,2683.34,628385.1372
12/30/2017,0.57304923,12554.3779,247.805,-0.058783228,1933000,1.33,19894.75,16835.728,3746.1,13934.4,2.955747189,6.3,18310.3,2.125472,0.23023,4.1,6903.39,2673.61,615409.4398
1/6/2018,0.87378801,12550.2587,248.859,0.544774545,1971000,1.42,20155.486,17429.551,3825.9,13962.7,4.170000418,7.1,18437.127,2.166305,0.29742,4,7136.56,2743.15,627123.8397
1/13/2018,0.87378801,12546.5146,248.859,0.544774545,1972000,1.42,20155.486,17429.551,3587.5,13969.3,4.170000418,7.1,18437.127,2.166305,0.29742,4,7261.06,2786.24,627379.4689
1/20/2018,0.87378801,12554.634,248.859,0.544774545,1990000,1.42,20155.486,17429.551,3568.6,13920.3,4.170000418,7.1,18437.127,2.166305,0.29742,4,7336.38,2810.3,632503.1556
1/27/2018,0.87378801,12556.7573,248.859,0.544774545,1985000,1.42,20155.486,17429.551,3630.1,13823.5,4.170000418,7.1,18437.127,2.166305,0.29742,4,7505.77,2872.87,631222.5185
2/3/2018,1.08846929,12558.6226,249.529,0.453468997,1996000,1.42,20155.486,17429.551,3754.9,13745.1,2.013279346,7.2,18437.127,2.131896,0.19835,4.1,7240.95,2762.13,634058.206
2/10/2018,1.08846929,12539.7056,249.529,0.453468997,1959000,1.42,20155.486,17429.551,3602.5,13839.2,2.013279346,7.2,18437.127,2.131896,0.19835,4.1,6874.49,2619.55,623151.3548
2/17/2018,1.08846929,12553.534,249.529,0.453468997,1985000,1.42,20155.486,17429.551,3455.6,13835,2.013279346,7.2,18437.127,2.131896,0.19835,4.1,7239.47,2732.22,630794.3735
2/24/2018,1.08846929,12566.0909,249.529,0.453468997,1957000,1.42,20155.486,17429.551,3538.6,13841.9,2.013279346,7.2,18437.127,2.131896,0.19835,4.1,7337.39,2747.3,623027.9451
3/3/2018,1.02953583,12579.4831,249.577,0.22611259,1960000,1.42,20155.486,17429.551,3676,13841,1.961900074,7.2,18437.127,2.369197,0.21385,4,7257.87,2691.25,623875.1212
3/10/2018,1.02953583,12570.6046,249.577,0.22611259,1948000,1.42,20155.486,17429.551,3653,13993,1.961900074,7.2,18437.127,2.369197,0.21385,4,7560.81,2786.57,620902.4669
3/17/2018,1.02953583,12583.7681,249.577,0.22611259,1959000,1.43,20155.486,17429.551,3555.3,14015.2,1.961900074,7.2,18437.127,2.369197,0.21385,4,7481.99,2752.01,623895.8614
3/24/2018,1.02953583,12561.7789,249.577,0.22611259,1917000,1.68,20155.486,17429.551,3638.5,14018.9,1.961900074,7.2,18437.127,2.369197,0.21385,4,6992.67,2588.26,611534.923
3/31/2018,1.02953583,12564.0595,249.577,0.22611259,1943000,1.67,20155.486,17429.551,3775.9,13994.3,1.961900074,7.2,18437.127,2.369197,0.21385,4,7063.44,2640.87,619065.6634
4/7/2018,1.01435433,12608.9237,250.227,0.397509156,1949000,1.69,20470.197,17725.031,3883.4,14151.3,2.932009148,7.2,18565.697,2.493423,0.2085,4,6915.11,2604.47,621267.7271
4/14/2018,1.01435433,12629.5533,250.227,0.397509156,1900000,1.69,20470.197,17725.031,3583.6,14148.5,2.932009148,7.2,18565.697,2.493423,0.2085,4,7106.65,2656.3,607398.6678
4/21/2018,1.01435433,12639.402,250.227,0.397509156,1827000,1.7,20470.197,17725.031,3606.2,14169.7,2.932009148,7.2,18565.697,2.493423,0.2085,4,7146.13,2670.14,586815.7357
4/28/2018,1.01435433,12640.6634,250.227,0.397509156,1834000,1.7,20470.197,17725.031,3738.1,14008.6,2.932009148,7.2,18565.697,2.493423,0.2085,4,7119.8,2669.91,588719.2568
5/5/2018,1.2160918,12643.9932,250.792,0.415891693,1765000,1.7,20470.197,17725.031,3832.1,13915.7,2.981832551,7.2,18565.697,2.544991,0.18207,3.8,7209.62,2663.42,569227.7776
5/12/2018,1.2160918,12647.7939,250.792,0.415891693,1769000,1.7,20470.197,17725.031,3548.7,13975.4,2.981832551,7.2,18565.697,2.544991,0.18207,3.8,7402.88,2727.72,570428.5131
5/19/2018,1.2160918,12646.3659,250.792,0.415891693,1751000,1.7,20470.197,17725.031,3536.6,13991.8,2.981832551,7.2,18565.697,2.544991,0.18207,3.8,7354.34,2712.97,565288.5703
5/26/2018,1.2160918,12674.0387,250.792,0.415891693,1737000,1.7,20470.197,17725.031,3655.4,13976.1,2.981832551,7.2,18565.697,2.544991,0.18207,3.8,7433.85,2721.33,561484.3672
6/2/2018,1.24572814,12696.0743,251.018,0.15938757,1690000,1.7,20470.197,17725.031,3789.2,13958.9,2.632117889,7.4,18565.697,2.553219,0.20634,4,7554.33,2734.62,548375.6659
6/9/2018,1.24572814,12702.6184,251.018,0.15938757,1693000,1.7,20470.197,17725.031,3743.6,14080.9,2.632117889,7.4,18565.697,2.553219,0.20634,4,7645.51,2779.03,549418.9734
6/16/2018,1.24572814,12718.8829,251.018,0.15938757,1671000,1.9,20470.197,17725.031,3519.9,14091.2,2.632117889,7.4,18565.697,2.553219,0.20634,4,7746.38,2779.66,543142.3153
6/23/2018,1.24572814,12766.4668,251.018,0.15938757,1671000,1.92,20470.197,17725.031,3601.8,14108.4,2.632117889,7.4,18565.697,2.553219,0.20634,4,7692.82,2754.88,543198.0666
6/30/2018,1.24572814,12774.5415,251.018,0.15938757,1672000,1.91,20470.197,17725.031,3716.8,13987.3,2.632117889,7.4,18565.697,2.553219,0.20634,4,7510.3,2718.37,543285.9761
7/7/2018,1.15523371,12757.6255,251.214,0.006746326,1676000,1.91,20687.278,17983.367,3828.6,14112.3,2.111493914,7.5,18699.748,2.519634,0.16956,3.8,7688.39,2759.82,545120.3891
7/14/2018,1.15523371,12789.2546,251.214,0.006746326,1659000,1.91,20687.278,17983.367,3576.2,14149.7,2.111493914,7.5,18699.748,2.519634,0.16956,3.8,7825.98,2801.31,540341.4413
7/21/2018,1.15523371,12786.4578,251.214,0.006746326,1624000,1.91,20687.278,17983.367,3572.2,14140.3,2.111493914,7.5,18699.748,2.519634,0.16956,3.8,7820.2,2801.83,530413.8128
7/28/2018,1.15523371,12798.6268,251.214,0.006746326,1657000,1.91,20687.278,17983.367,3674.4,14058.1,2.111493914,7.5,18699.748,2.519634,0.16956,3.8,7737.42,2818.82,539713.189
8/4/2018,1.25524162,12778.5746,251.663,0.055554233,1624000,1.91,20687.278,17983.367,3845.5,14069.7,2.296711287,7.6,18699.748,2.432878,0.14201,3.8,7812.02,2840.35,530551.1618
8/11/2018,1.25524162,12782.4032,251.663,0.055554233,1625000,1.91,20687.278,17983.367,3634.5,14169.2,2.296711287,7.6,18699.748,2.432878,0.14201,3.8,7839.11,2833.28,530802.3642
8/18/2018,1.25524162,12795.7532,251.663,0.055554233,1605000,1.92,20687.278,17983.367,3563.5,14177.5,2.296711287,7.6,18699.748,2.432878,0.14201,3.8,7816.33,2850.13,525109.162
8/25/2018,1.25524162,12810.1124,251.663,0.055554233,1602000,1.92,20687.278,17983.367,3656.5,14166.7,2.296711287,7.6,18699.748,2.432878,0.14201,3.8,7945.98,2874.69,524445.2111
9/1/2018,1.1321469,12810.6032,252.182,0.116202518,1575000,1.91,20687.278,17983.367,3804.8,14130.4,2.333723356,7.7,18699.748,2.461933,0.21088,3.7,8109.54,2901.52,517014.4785
9/8/2018,1.1321469,12821.065,252.182,0.116202518,1538000,1.92,20687.278,17983.367,3911.2,14222,2.333723356,7.7,18699.748,2.461933,0.21088,3.7,7902.54,2871.68,506522.3277
9/15/2018,1.1321469,12836.1606,252.182,0.116202518,1544000,1.92,20687.278,17983.367,3559.3,14227,2.333723356,7.7,18699.748,2.461933,0.21088,3.7,8010.04,2904.98,508113.0592
9/22/2018,1.1321469,12846.9588,252.182,0.116202518,1545000,1.92,20687.278,17983.367,3560.3,14233.1,2.333723356,7.7,18699.748,2.461933,0.21088,3.7,7986.95,2929.67,508415.7829
9/29/2018,1.1321469,12848.6123,252.182,0.116202518,1553000,2.18,20687.278,17983.367,3682.9,14113.1,2.333723356,7.7,18699.748,2.461933,0.21088,3.7,8046.35,2913.98,510686.9962
10/6/2018,1.30012681,12874.4737,252.772,0.176676346,1565000,2.18,20819.269,18206.57,3808.7,14202,2.606262687,7.6,18733.741,2.414988,0.16682,3.8,7788.45,2885.57,514285.0436
10/13/2018,1.30012681,12875.5951,252.772,0.176676346,1588000,2.18,20819.269,18206.57,3591.7,14213.3,2.606262687,7.6,18733.741,2.414988,0.16682,3.8,7496.89,2767.13,520342.9234
10/20/2018,1.30012681,12877.8456,252.772,0.176676346,1603000,2.19,20819.269,18206.57,3608.7,14243.1,2.606262687,7.6,18733.741,2.414988,0.16682,3.8,7449.03,2767.78,524595.045
10/27/2018,1.30012681,12907.6194,252.772,0.176676346,1615000,2.2,20819.269,18206.57,3737.2,14189,2.606262687,7.6,18733.741,2.414988,0.16682,3.8,7167.21,2658.69,527753.5513
11/3/2018,1.30865835,12902.7294,252.594,-0.334934852,1642000,2.19,20819.269,18206.57,3890.6,14152.2,3.723763602,7.5,18733.741,2.476794,0.22662,3.8,7356.99,2723.06,535660.2573
11/10/2018,1.30865835,12895.1776,252.594,-0.334934852,1665000,2.19,20819.269,18206.57,3709.4,14243.1,3.723763602,7.5,18733.741,2.476794,0.22662,3.8,7406.9,2781.01,542212.5971
11/17/2018,1.30865835,12933.1263,252.594,-0.334934852,1749000,2.2,20819.269,18206.57,3547.4,14232.9,3.723763602,7.5,18733.741,2.476794,0.22662,3.8,7247.87,2736.27,565756.1933
11/24/2018,1.30865835,12960.9299,252.594,-0.334934852,1684000,2.2,20819.269,18206.57,3634.9,14271.1,3.723763602,7.5,18733.741,2.476794,0.22662,3.8,6938.98,2632.56,547152.7479
12/1/2018,1.25496666,12957.4881,252.767,-0.319396282,1694000,2.2,20819.269,18206.57,3765,14221.3,2.911777015,9.4,18733.741,2.46437,0.23359,3.9,7330.54,2760.17,550426.4689
12/8/2018,1.25496666,12990.3563,252.767,-0.319396282,1745000,2.19,20819.269,18206.57,3888.3,14349.5,2.911777015,9.4,18733.741,2.46437,0.23359,3.9,6969.25,2633.08,564718.845
12/15/2018,1.25496666,13028.1619,252.767,-0.319396282,1756000,2.19,20819.269,18206.57,3644.5,14393.2,2.911777015,9.4,18733.741,2.46437,0.23359,3.9,6910.66,2599.95,567674.2091
12/22/2018,1.25496666,13056.0285,252.767,-0.319396282,1770000,2.4,20819.269,18206.57,3662.1,14414.7,2.911777015,9.4,18733.741,2.46437,0.23359,3.9,6332.99,2416.62,571105.7847
12/29/2018,1.25496666,13101.27,252.767,-0.319396282,1783000,2.4,20819.269,18206.57,3878.3,14482.4,2.911777015,9.4,18733.741,2.46437,0.23359,3.9,6584.52,2485.74,575286.4165
1/5/2019,1.04043434,13135.2495,252.718,0.190659667,1794000,2.4,21013.085,18680.712,3997.8,14529.5,3.230993906,9.3,18835.411,2.385533,0.22655,4,6738.86,2531.94,579226.7199
1/12/2019,1.04043434,13154.1631,252.718,0.190659667,1790000,2.4,21013.085,18680.712,3705,14533.9,3.230993906,9.3,18835.411,2.385533,0.22655,4,6971.48,2596.26,578149.8446
1/19/2019,1.04043434,13168.7825,252.718,0.190659667,1830000,2.4,21013.085,18680.712,3620.6,14485.4,3.230993906,9.3,18835.411,2.385533,0.22655,4,7157.23,2670.71,589590.8296
1/26/2019,1.04043434,13175.9818,252.718,0.190659667,1826000,2.4,21013.085,18680.712,3725.9,14393.7,3.230993906,9.3,18835.411,2.385533,0.22655,4,7164.86,2664.76,588452.6638
2/2/2019,1.06818285,13156.455,253.322,0.422705314,1868000,2.4,21013.085,18680.712,3864.2,14324.5,3.024512124,9.5,18835.411,2.376648,0.19951,3.8,7263.87,2706.53,600465.0597
2/9/2019,1.06818285,13170.5885,253.322,0.422705314,1838000,2.4,21013.085,18680.712,3817.6,14389.3,3.024512124,9.5,18835.411,2.376648,0.19951,3.8,7298.2,2707.88,592040.2553
2/16/2019,1.06818285,13196.3348,253.322,0.422705314,1898000,2.4,21013.085,18680.712,3605,14393.8,3.024512124,9.5,18835.411,2.376648,0.19951,3.8,7472.41,2775.6,609102.8421
2/23/2019,1.06818285,13225.8105,253.322,0.422705314,1878000,2.4,21013.085,18680.712,3659.5,14393.7,3.024512124,9.5,18835.411,2.376648,0.19951,3.8,7527.55,2792.67,603561.3657
3/2/2019,0.51720765,13228.9995,254.202,0.564135836,1890000,2.4,21013.085,18680.712,3760.6,14373.7,3.207144496,9.1,18835.411,2.399684,0.237,3.8,7595.35,2803.69,607072.6345
3/9/2019,0.51720765,13238.5289,254.202,0.564135836,1891000,2.4,21013.085,18680.712,3793.1,14519.1,3.207144496,9.1,18835.411,2.399684,0.237,3.8,7408.14,2743.07,607327.9611
3/16/2019,0.51720765,13262.2511,254.202,0.564135836,1894000,2.4,21013.085,18680.712,3619.4,14561.9,3.207144496,9.1,18835.411,2.399684,0.237,3.8,7688.53,2822.48,608401.8588
3/23/2019,0.51720765,13273.8441,254.202,0.564135836,1855000,2.41,21013.085,18680.712,3678.3,14571.7,3.207144496,9.1,18835.411,2.399684,0.237,3.8,7642.67,2800.71,597366.6671
3/30/2019,0.51720765,13248.9453,254.202,0.564135836,1823000,2.43,21013.085,18680.712,3813.5,14532.7,3.207144496,9.1,18835.411,2.399684,0.237,3.8,7729.32,2834.4,588431.1632
4/6/2019,0.42030375,13266.9965,255.211,0.529500161,1771000,2.41,21272.448,18956.777,3945.6,14652.3,2.277496887,8.9,18962.175,2.407927,0.21776,3.6,7938.69,2892.74,574499.3043
4/13/2019,0.42030375,13282.1187,255.211,0.529500161,1753000,2.41,21272.448,18956.777,3690.9,14700.3,2.277496887,8.9,18962.175,2.407927,0.21776,3.6,7984.16,2907.41,569337.1762
4/20/2019,0.42030375,13321.1108,255.211,0.529500161,1746000,2.44,21272.448,18956.777,3734.6,14722.7,2.277496887,8.9,18962.175,2.407927,0.21776,3.6,7998.06,2905.03,567451.6265
4/27/2019,0.42030375,13343.3967,255.211,0.529500161,1745000,2.44,21272.448,18956.777,3862.5,14590,2.277496887,8.9,18962.175,2.407927,0.21776,3.6,8146.4,2939.88,567295.7569
5/4/2019,0.5404288,13351.3911,255.29,0.212875859,1710000,2.4,21272.448,18956.777,3986,14475.5,2.558535146,8.6,18962.175,2.39723,0.16782,3.7,8164,2945.64,557389.9228
